AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,EulerX,EulerY,EulerZ,q0,q1,q2,q3
0.21703799,0.043981,-0.98551595,-2.4325001,2.4762497,2.3362498,0.12978001,-0.042,1.05112,-173.72786,7.9156084,-48.819504,0.021217192,0.9086417,-0.408218,0.085312426
0.21703799,0.043981,-0.98551595,-2.4325001,2.4762497,2.3362498,0.1288,-0.03962,1.05266,-173.76532,8.001051,-47.825665,0.021354487,0.9121242,-0.40029216,0.08567218
0.21807499,0.039405998,-0.982893,-3.1499999,2.4674997,2.0562499,0.12278,-0.04004,1.04818,-173.7826,8.2457905,-46.905403,0.021049628,0.9152201,-0.3928009,0.08738693
0.21807499,0.039405998,-0.982893,-3.1499999,2.4674997,2.0562499,0.121240005,-0.03948,1.0523801,-173.80891,8.39379,-45.991665,0.021027787,0.91826916,-0.38541016,0.08830988
0.226493,0.031842,-0.991677,-1.3649999,2.07375,3.0012498,0.123900004,-0.04396,1.0521001,-173.91869,8.940707,-45.144447,0.018955927,0.9208782,-0.37832344,0.09217029
0.217343,0.032146998,-0.95056295,3.8849998,2.0125,5.3287497,0.11242,-0.04046,1.0610601,-173.92833,9.188535,-44.390102,0.018662814,0.9232354,-0.37209085,0.094002135
0.217343,0.032146998,-0.95056295,3.8849998,2.0125,5.3287497,0.10724001,-0.04214,1.0631601,-173.88716,9.2870865,-43.66369,0.019269127,0.92552143,-0.36612895,0.09480675
0.210328,-9.76E-04,-0.99064,17.395,1.8462499,16.4675,0.099120006,-0.045640003,1.0551801,-175.55907,10.1059885,-43.363064,0.003348288,0.926206,-0.36456403,0.09604287
0.210328,-9.76E-04,-0.99064,17.395,1.8462499,16.4675,0.08862,-0.0427,1.05882,-175.42496,10.069324,-43.212635,0.004677121,0.92670053,-0.3632574,0.096167855
0.198616,-0.099674,-0.88956296,26.442497,0.043749996,22.86375,0.060620002,-0.04592,1.0686201,-178.18733,13.355056,-43.553776,-0.028544838,0.922903,-0.36672246,0.11379783
0.200263,-0.166652,-0.90414196,63.95375,9.869999,31.438747,0.0357,-0.05488,1.07016,179.6076,16.968039,-44.188026,-0.058629144,0.9162332,-0.37247747,0.1354252
0.200263,-0.166652,-0.90414196,63.95375,9.869999,31.438747,0.00476,-0.052920002,1.0801,-179.86952,18.095963,-45.10908,-0.05928129,0.9120916,-0.37862447,0.14566451
0.162504,-0.33427998,-0.809226,92.10249,9.747499,34.16875,-0.04802,-0.05894,1.0766001,173.72142,24.584698,-45.743378,-0.13192436,0.89437157,-0.38993075,0.17506999
0.162504,-0.33427998,-0.809226,92.10249,9.747499,34.16875,-0.10304,-0.06818,1.0752001,175.24974,27.410208,-48.009655,-0.13308112,0.88274485,-0.4038606,0.19986837
0.180926,-0.573339,-0.78250796,140.6825,25.663748,51.222496,-0.15022,-0.07588,1.06652,169.9017,38.81534,-50.045708,-0.21522349,0.83896434,-0.42389703,0.26481894
0.180926,-0.573339,-0.78250796,140.6825,25.663748,51.222496,-0.19418001,-0.085540004,1.0451,172.80888,42.66017,-55.337273,-0.22031012,0.81276494,-0.4519004,0.29438534
0.179889,-0.756705,-0.72407,156.76498,20.754997,65.12624,-0.24514,-0.08806,1.03264,173.27177,50.940464,-61.8755,-0.2661469,0.7600549,-0.48498514,0.3409866
0.166469,-0.860771,-0.641171,131.16249,29.951248,63.446247,-0.27454,-0.09086,1.01248,178.7422,57.834187,-72.503624,-0.29366684,0.7027,-0.5218566,0.3842372
0.166469,-0.860771,-0.641171,131.16249,29.951248,63.446247,-0.30254,-0.08736,0.99316,-173.26552,59.994335,-83.775406,-0.2953627,0.66322845,-0.5553787,0.40551618
0.160918,-0.92408895,-0.559919,95.838745,23.143747,52.036247,-0.32802,-0.08918,0.98182005,-163.63698,62.01629,-96.25611,-0.29829088,0.62085134,-0.582796,0.4311786
0.160918,-0.92408895,-0.559919,95.838745,23.143747,52.036247,-0.34286,-0.0847,0.96866,-156.06793,61.70231,-105.974945,-0.29343167,0.59047794,-0.60661685,0.44412774
0.15311,-0.935252,-0.49318498,63.586243,16.397501,33.5475,-0.3549,-0.08218,0.96404004,-149.29105,61.297077,-114.06845,-0.28847364,0.5646677,-0.62258416,0.45860907
0.115228996,-0.919514,-0.445727,32.873745,11.086249,14.192499,-0.35238,-0.08442,0.95466,-146.00018,60.66948,-119.30751,-0.28931946,0.5444309,-0.637688,0.46178257
0.115228996,-0.919514,-0.445727,32.873745,11.086249,14.192499,-0.3591,-0.08246,0.95494,-143.42598,59.72763,-122.91474,-0.28531206,0.53069055,-0.6486835,0.4649455
0.11529,-0.92048997,-0.413519,10.902499,3.2899997,3.57875,-0.3619,-0.08218,0.94808,-141.12955,59.251957,-125.519936,-0.28207678,0.52145386,-0.6535382,0.47053826
0.11529,-0.92048997,-0.413519,10.902499,3.2899997,3.57875,-0.36078,-0.07994,0.95158005,-140.13905,58.80244,-126.88033,-0.2800272,0.5158971,-0.65776557,0.47199515
0.095525995,-0.916098,-0.40693098,1.7937499,1.6187499,0.72625,-0.35728002,-0.08778,0.9506,-140.35632,58.621147,-127.73815,-0.28324032,0.51032186,-0.66335964,0.46829528
0.098087996,-0.917196,-0.415349,-6.0024996,-0.22749998,-2.0562499,-0.36162,-0.08442,0.94808,-140.59724,57.892483,-127.70739,-0.2790332,0.50950664,-0.6676471,0.46560806
0.098087996,-0.917196,-0.415349,-6.0024996,-0.22749998,-2.0562499,-0.35854,-0.08484,0.9513,-140.54695,57.645367,-127.91518,-0.27790257,0.5082759,-0.66952634,0.4649303
0.148535,-0.951173,-0.46152598,-9.633749,-0.02625,-2.6512501,-0.35700002,-0.0833,0.95662004,-140.93472,56.133884,-125.9121,-0.26080114,0.51822376,-0.66916233,0.46437994
0.148535,-0.951173,-0.46152598,-9.633749,-0.02625,-2.6512501,-0.35392,-0.08106,0.97230005,-141.48235,55.955223,-125.05938,-0.25857136,0.5218693,-0.66833127,0.46273816
0.18513499,-0.938729,-0.55144,-32.716248,-4.2787495,-14.1137495,-0.32564002,-0.08386,0.98448,-146.20027,52.97616,-119.374214,-0.23708516,0.5441603,-0.6738531,0.44000253
0.18513499,-0.938729,-0.55144,-32.716248,-4.2787495,-14.1137495,-0.29232,-0.09814,1.01178,-149.0377,52.709736,-116.172264,-0.236715,0.557094,-0.6703787,0.4291907
0.189222,-0.846558,-0.63391197,-87.25499,-9.826249,-46.707497,-0.24164,-0.101500005,1.0434201,-156.08101,47.703194,-108.17139,-0.20921884,0.592698,-0.67549765,0.38553774
0.207278,-0.67661196,-0.71309,-143.17625,-24.254997,-63.341244,-0.19474001,-0.10164,1.0577,-162.53331,38.9623,-99.90767,-0.16024123,0.63830155,-0.68075323,0.32166573
0.207278,-0.67661196,-0.71309,-143.17625,-24.254997,-63.341244,-0.15526001,-0.099120006,1.0579801,-165.58531,36.720764,-95.61515,-0.15155967,0.6616759,-0.6710795,0.2981056
0.239303,-0.523014,-0.795318,-146.4925,-22.085,-58.458744,-0.09436,-0.093380004,1.07268,-167.8653,29.21883,-90.42177,-0.1059487,0.6968232,-0.6641294,0.24928795
0.239303,-0.523014,-0.795318,-146.4925,-22.085,-58.458744,-0.056700002,-0.09352,1.07632,-169.74055,28.016691,-87.04002,-0.103112385,0.71565443,-0.649759,0.2345632
0.208315,-0.36715898,-0.868823,-140.3325,-13.929999,-53.15625,-0.02226,-0.08848,1.08346,-172.00423,20.674759,-83.303665,-0.067720056,0.74159473,-0.6428758,0.17933756
0.23606999,-0.234484,-0.894748,-118.291245,-10.141249,-44.869995,0.0056,-0.086660005,1.08122,-171.2428,14.1402855,-80.29286,-0.021210685,0.76243144,-0.63079035,0.14266063
0.23606999,-0.234484,-0.894748,-118.291245,-10.141249,-44.869995,0.04592,-0.075600006,1.0717,-172.40956,13.2348585,-77.95595,-0.02121616,0.7753132,-0.61753106,0.1307471
0.21777,-0.124501,-0.943365,-99.81124,-14.3675,-35.2625,0.06804,-0.069860004,1.07156,-173.27135,8.673644,-75.42361,1.16E-04,0.7901874,-0.6053769,0.09551348
0.21777,-0.124501,-0.943365,-99.81124,-14.3675,-35.2625,0.086100005,-0.06706,1.06134,-173.70132,7.9755387,-73.528496,0.002344402,0.8002452,-0.5931124,0.088429965
0.22094199,-0.038308,-0.95812696,-78.995,-15.154999,-28.551249,0.10892,-0.05936,1.04916,-173.3293,5.3760853,-71.424835,0.019858722,0.81128246,-0.57987183,0.07193783
0.21008399,0.013603,-0.96392196,-60.7775,-12.626249,-22.575,0.120120004,-0.045360003,1.04776,-173.53755,3.8981988,-69.56177,0.026897615,0.8206529,-0.56762874,0.060025167
0.21008399,0.013603,-0.96392196,-60.7775,-12.626249,-22.575,0.12656,-0.04746,1.05112,-173.58012,3.9110887,-67.925674,0.02738117,0.828684,-0.55586904,0.059521526
0.195261,0.07259,-0.974841,-42.629997,-10.237499,-15.2775,0.13664,-0.041020002,1.04496,-173.64441,2.2976463,-66.17926,0.03550549,0.8369679,-0.5440702,0.0470303
0.195261,0.07259,-0.974841,-42.629997,-10.237499,-15.2775,0.14294,-0.03626,1.0462201,-173.70908,2.4661717,-64.662155,0.034862034,0.844135,-0.53288364,0.04749498
0.188429,0.106872,-0.97331595,-29.5925,-5.0749993,-11.252499,0.14966,-0.03444,1.0417401,-173.4166,1.7598374,-63.058968,0.040919427,0.85132563,-0.52126133,0.04309136
0.188429,0.106872,-0.97331595,-29.5925,-5.0749993,-11.252499,0.14938,-0.02898,1.0434201,-173.40155,2.079991,-61.569584,0.040158965,0.85806525,-0.509985,0.04501736
0.174887,0.060755998,-0.96441,-16.047499,-2.2837498,-5.7575,0.15190001,-0.024220001,1.04216,-174.89474,4.2327533,-60.396538,0.01990978,0.8636707,-0.5007305,0.05427253
0.203679,0.103151,-0.993629,-4.4362497,-0.68249995,-0.51625,0.14546001,-0.02996,1.0375401,-173.04851,3.4090328,-59.22202,0.038014676,0.8683078,-0.49141398,0.055755362
0.203679,0.103151,-0.993629,-4.4362497,-0.68249995,-0.51625,0.14938,-0.024780001,1.0375401,-173.33487,4.136499,-57.927044,0.033380546,0.8738956,-0.4812834,0.059654623
0.183122,0.090523995,-0.989847,-6.2999997,0.17499998,-2.3974998,0.15148,-0.02772,1.0318,-174.19139,4.194489,-56.53001,0.027289018,0.8799243,-0.4709922,0.056168523
0.183122,0.090523995,-0.989847,-6.2999997,0.17499998,-2.3974998,0.15372,-0.03206,1.04118,-174.04747,4.0569315,-55.266777,0.029575763,0.88503647,-0.46126842,0.05538325
0.197823,0.092781,-0.983686,-6.0462494,1.3649999,-0.6999999,0.15008001,-0.02912,1.03698,-173.38666,4.560322,-54.13859,0.03324597,0.8893147,-0.45190698,0.061596192
0.195688,0.090523995,-0.97984296,-4.2874994,1.1725,1.6099999,0.15022,-0.03094,1.03432,-173.5554,5.000052,-52.965656,0.030843148,0.8938957,-0.44260615,0.06402279
0.195688,0.090523995,-0.97984296,-4.2874994,1.1725,1.6099999,0.15190001,-0.02506,1.03712,-173.62311,5.249864,-51.759605,0.030030463,0.8984882,-0.4330599,0.065392755
0.190686,0.085827,-0.985699,-3.1412497,1.6274999,2.205,0.15204,-0.02534,1.0304,-173.96986,5.456729,-50.576256,0.02719852,0.9029654,-0.4238318,0.06542287
0.190686,0.085827,-0.985699,-3.1412497,1.6274999,2.205,0.15022,-0.030380001,1.0381,-173.83223,5.4463863,-49.473366,0.028954197,0.9069705,-0.41504928,0.06557497
0.19398,0.089242995,-0.984845,-2.5725,1.7412499,2.065,0.1477,-0.028560001,1.0444,-173.63077,5.6090775,-48.39725,0.030586196,0.9107448,-0.40629876,0.06730472
0.193492,0.082777,-0.99186,-2.1437497,1.9162498,1.4174999,0.14728001,-0.030240001,1.0396401,-173.8891,5.968875,-47.305786,0.027899917,0.9145634,-0.39753914,0.06897871
0.193492,0.082777,-0.99186,-2.1437497,1.9162498,1.4174999,0.14854,-0.02954,1.0416,-173.90121,6.1068783,-46.21499,0.027983783,0.9182759,-0.3887389,0.06977218
0.189222,0.079605,-0.988078,-3.3774998,1.2512499,1.0325,0.14504,-0.0259,1.03432,-174.10037,6.2129087,-45.13586,0.026680768,0.9219167,-0.3801316,0.069695964
0.189222,0.079605,-0.988078,-3.3774998,1.2512499,1.0325,0.15218,-0.03234,1.0416,-174.08806,6.261665,-44.064938,0.02727012,0.92541283,-0.37146288,0.06987634
0.199287,0.081801,-0.984052,-3.745,1.4787499,1.0149999,0.14588,-0.02968,1.0451,-173.66234,6.637231,-43.07934,0.030110607,0.92835873,-0.3629928,0.074024454
0.199287,0.081801,-0.984052,-3.745,1.4787499,1.0149999,0.14798,-0.030240001,1.0427201,-173.73796,6.924632,-42.005394,0.029284632,0.93165076,-0.35414425,0.07583614
0.191967,0.075578995,-0.99039596,-3.2724998,1.65375,1.2337499,0.1505,-0.03094,1.0434201,-174.2196,7.0194445,-40.920776,0.025780348,0.93504626,-0.34556824,0.0748754
0.193736,0.081069,-0.986431,-3.6575,1.8549999,0.6474999,0.15036,-0.02996,1.0413201,-173.96196,6.981439,-39.876766,0.028684512,0.938107,-0.33688977,0.075084634
0.193736,0.081069,-0.986431,-3.6575,1.8549999,0.6474999,0.14602001,-0.030100001,1.0455201,-173.94896,7.1154766,-38.871334,0.029057434,0.9409762,-0.3285554,0.07596551
0.19733499,0.077957995,-0.986065,-3.73625,1.5225,1.14625,0.14336,-0.03276,1.04076,-173.92253,7.4020405,-37.934246,0.029077243,0.94351816,-0.3206556,0.07815349
0.19733499,0.077957995,-0.986065,-3.73625,1.5225,1.14625,0.14014,-0.02926,1.04566,-173.96906,7.591748,-36.996464,0.028803052,0.9460477,-0.31283832,0.07934855
0.18665999,0.077043,-0.986797,-3.2724998,0.93625,0.81374997,0.14028001,-0.03122,1.04454,-174.28339,7.3654776,-36.027233,0.0274854,0.94882905,-0.3051745,0.07639613
0.192333,0.07076,-0.990457,-3.57875,1.3999999,0.48999998,0.14616,-0.02968,1.04636,-174.46146,7.7099733,-35.126617,0.025693545,0.95109636,-0.29762828,0.07856877
0.192333,0.07076,-0.990457,-3.57875,1.3999999,0.48999998,0.14266,-0.0315,1.04678,-174.41797,7.814802,-34.257076,0.02637938,0.9532713,-0.29031226,0.079352036
0.188978,0.070394,-0.987346,-3.6137495,1.4174999,0.27124998,0.1421,-0.02408,1.0413201,-174.63956,7.909451,-33.34803,0.024921583,0.95555156,-0.28284028,0.079381175
0.188978,0.070394,-0.987346,-3.6137495,1.4174999,0.27124998,0.14504,-0.02548,1.03992,-174.66924,7.9731226,-32.461662,0.025130318,0.95768774,-0.27542582,0.07964581
0.18800199,0.067893,-0.986309,-3.7799997,1.5225,0.13125,0.14014,-0.030660002,1.04426,-174.65996,8.028577,-31.645828,0.025641294,0.95959586,-0.26856333,0.07995013
0.184586,0.062952,-0.981368,-2.68625,1.02375,1.2425,0.1407,-0.030240001,1.04398,-174.95909,8.137808,-30.871828,0.02341543,0.96139944,-0.26222482,0.08000562
0.184586,0.062952,-0.981368,-2.68625,1.02375,1.2425,0.13468,-0.030240001,1.0451,-174.92165,8.1673155,-30.169167,0.024152696,0.96296686,-0.25628302,0.08019183
0.187392,0.05917,-1.002413,-0.1575,0.29749998,2.6074998,0.13286,-0.024500001,1.04636,-175.3211,8.364836,-29.501085,0.020815337,0.96442235,-0.25084245,0.08083523
0.187392,0.05917,-1.002413,-0.1575,0.29749998,2.6074998,0.13552,-0.0273,1.0346,-175.31903,8.3936,-28.8607,0.0212212,0.96579355,-0.2454331,0.08096415
0.171471,0.058743,-0.991494,0.5774999,1.2425,2.0037498,0.133,-0.02786,1.04426,-175.57317,7.990012,-28.194792,0.020410782,0.9674599,-0.24018812,0.07690517
0.171471,0.058743,-0.991494,0.5774999,1.2425,2.0037498,0.1316,-0.03262,1.04916,-175.49461,7.856523,-27.634272,0.021731004,0.9686759,-0.23546381,0.0758389
0.171654,0.053863,-0.97722,6.2562494,3.01875,4.1649995,0.11032,-0.028140001,1.05602,-175.66068,8.168111,-27.230192,0.019948306,0.9693707,-0.2320116,0.07805812
0.209962,-0.023424,-0.939034,31.96375,10.097499,11.934999,0.093660004,-0.037240002,1.06526,-178.00143,11.839777,-27.242706,-0.007426834,0.9669669,-0.23246466,0.10430689
0.209962,-0.023424,-0.939034,31.96375,10.097499,11.934999,0.06678,-0.041020002,1.0661,-177.65532,12.680831,-27.321445,-0.006316901,0.966099,-0.23248278,0.11209135
0.159942,-0.143167,-0.86979896,71.15499,17.079998,23.28375,0.024360001,-0.045500003,1.07394,176.26097,14.812875,-27.526625,-0.062074315,0.96166986,-0.23988564,0.11744236
0.159942,-0.143167,-0.86979896,71.15499,17.079998,23.28375,-0.0294,-0.05964,1.0801,177.04079,16.07052,-28.547995,-0.059231423,0.95840317,-0.24755508,0.12911801
0.220637,-0.374235,-0.84436196,122.508736,23.222498,48.01125,-0.074760005,-0.07406,1.07492,168.52957,25.370138,-29.108656,-0.1492704,0.9340436,-0.2651769,0.18698174
0.183732,-0.57443696,-0.758596,145.44249,29.032495,59.596245,-0.13790001,-0.07056,1.064,160.05177,35.37954,-30.944994,-0.2388712,0.8902701,-0.30104277,0.24440287
0.183732,-0.57443696,-0.758596,145.44249,29.032495,59.596245,-0.18788001,-0.08624,1.0493001,162.99681,40.238792,-36.97258,-0.23952171,0.8646167,-0.34268606,0.2786282
0.205082,-0.783423,-0.698694,158.83873,38.937496,71.05,-0.23394,-0.1008,1.03544,162.25893,50.384586,-44.00389,-0.2869332,0.8043575,-0.39580646,0.3376619
0.205082,-0.783423,-0.698694,158.83873,38.937496,71.05,-0.26614,-0.090440005,1.01318,167.70074,54.972897,-53.85307,-0.29253423,0.7640041,-0.44350076,0.36609906
0.182939,-0.87559396,-0.71858,137.83875,33.99375,68.4775,-0.2926,-0.09464,1.00842,174.07376,57.715164,-65.11384,-0.2975355,0.7237802,-0.4917106,0.38188425
0.162565,-0.87559396,-0.57888997,56.385,15.25125,40.433746,-0.29722002,-0.09436,1.00226,-177.46169,59.47621,-77.34788,-0.2948761,0.68459517,-0.5338805,0.39918575
0.162565,-0.87559396,-0.57888997,56.385,15.25125,40.433746,-0.30324,-0.0959,1.0019801,-169.79126,59.631214,-87.923805,-0.28822085,0.6527531,-0.56806093,0.41005954
0.171227,-0.831003,-0.50422597,15.7325,11.06,20.754997,-0.31542,-0.09324,0.98224,-161.79105,58.921688,-96.88368,-0.27199376,0.6285575,-0.59168804,0.42525283
0.171227,-0.831003,-0.50422597,15.7325,11.06,20.754997,-0.32872,-0.0966,0.9807,-156.73277,57.797256,-103.3822,-0.2619772,0.60802734,-0.6124466,0.43194902
0.16165,-0.881023,-0.48092398,31.281246,13.089999,13.711249,-0.33306,-0.09408,0.97706,-151.5075,58.855225,-110.32613,-0.26842806,0.58147895,-0.6238282,0.44795874
0.16165,-0.881023,-0.48092398,31.281246,13.089999,13.711249,-0.34426,-0.097160004,0.96894,-148.20389,58.2834,-114.699974,-0.26525986,0.5655061,-0.6353064,0.45412096
0.122732,-0.90176296,-0.447374,29.19,10.053749,7.6562495,-0.34902,-0.093940005,0.95746005,-145.50488,59.07112,-119.64732,-0.27732295,0.54403204,-0.6448497,0.45966288
0.126331,-0.940986,-0.461343,18.36625,4.8912497,7.1312494,-0.35784,-0.09674,0.96026003,-143.84341,58.546562,-122.29248,-0.27650174,0.53306824,-0.6530643,0.46140215
0.126331,-0.940986,-0.461343,18.36625,4.8912497,7.1312494,-0.35056,-0.098000005,0.95732003,-142.89206,58.06326,-123.82012,-0.27487698,0.5265264,-0.6585605,0.46207216
0.127185,-0.917257,-0.43816298,3.8412495,1.3912499,4.0775,-0.35014,-0.09702,0.95970005,-142.24992,57.631424,-124.55121,-0.2718511,0.52372056,-0.66133934,0.463081
0.127185,-0.917257,-0.43816298,3.8412495,1.3912499,4.0775,-0.35084,-0.097720005,0.95858,-141.84747,57.370758,-125.10279,-0.27040976,0.5213887,-0.663445,0.46354416
0.178791,-0.945561,-0.513864,-10.43875,-0.122499995,-0.88374996,-0.33796,-0.09492,0.9667,-143.96898,54.986916,-121.67196,-0.2496676,0.5357587,-0.6670558,0.45350334
0.181414,-0.919392,-0.586515,-44.19625,-5.1975,-14.743748,-0.31010002,-0.094220005,0.99484,-149.45242,51.6004,-116.060005,-0.23060204,0.55712205,-0.6760778,0.42350504
0.181414,-0.919392,-0.586515,-44.19625,-5.1975,-14.743748,-0.27874002,-0.10066,1.01626,-152.19489,51.04403,-113.16785,-0.22968994,0.56882733,-0.67416644,0.4113119
0.195871,-0.797026,-0.655567,-110.97624,-16.94,-44.922497,-0.24094,-0.105560005,1.0358601,-158.23204,44.88898,-105.75789,-0.19362596,0.60523343,-0.68019915,0.3654185
0.195871,-0.797026,-0.655567,-110.97624,-16.94,-44.922497,-0.19698,-0.10514,1.05014,-161.4223,43.90909,-101.81869,-0.19197738,0.62399197,-0.67237216,0.34884712
0.22448,-0.62128496,-0.756644,-141.12,-20.903748,-58.607502,-0.1393,-0.105560005,1.0683401,-165.53398,35.369244,-95.143974,-0.14151242,0.66589683,-0.67184395,0.29185835
0.22551699,-0.45676798,-0.766221,-142.19624,-11.672499,-60.899998,-0.105560005,-0.10766,1.0766001,-167.44362,27.327303,-90.20085,-0.09131698,0.7000743,-0.66593623,0.24101044
0.22551699,-0.45676798,-0.766221,-142.19624,-11.672499,-60.899998,-0.077700004,-0.104720004,1.07842,-168.97157,25.633556,-87.147804,-0.0843172,0.7178591,-0.6535617,0.22455724
0.21655,-0.384971,-0.855464,-97.60624,-4.025,-45.26375,-0.045640003,-0.109620005,1.07576,-170.96179,22.218763,-84.26133,-0.07151618,0.7356417,-0.6449477,0.19431716
0.21655,-0.384971,-0.855464,-97.60624,-4.025,-45.26375,-0.018480001,-0.09758,1.07478,-172.05278,21.69815,-82.0202,-0.0718569,0.74788386,-0.633072,0.18634953
0.24583,-0.289689,-0.93433696,-90.54499,-9.134999,-36.846245,0.0091,-0.1008,1.07296,-171.86717,17.179596,-79.3873,-0.041199837,0.76568836,-0.6217788,0.15942092
0.24583,-0.289689,-0.93433696,-90.54499,-9.134999,-36.846245,0.049280003,-0.09352,1.06848,-173.09181,16.651796,-77.08776,-0.043439314,0.77791816,-0.60860306,0.15019575
0.255224,-0.161284,-0.947452,-94.806244,-10.29,-34.291245,0.07308,-0.08484,1.06652,-172.13506,11.503272,-74.34282,-0.006036303,0.79510593,-0.59426785,0.12089555
0.240584,-0.035929,-0.936533,-90.291245,-16.073748,-29.793749,0.094780006,-0.079100005,1.0662401,-171.92812,5.9331827,-71.56251,0.026836384,0.8102886,-0.5795058,0.08297802
0.240584,-0.035929,-0.936533,-90.291245,-16.073748,-29.793749,0.11354,-0.06902,1.05784,-172.38582,5.6186924,-69.60706,0.02654127,0.8201748,-0.56614804,0.07800786
0.226249,0.022142999,-0.941413,-67.07749,-16.63375,-24.281248,0.12544,-0.06244,1.05546,-172.59962,4.017304,-67.5135,0.03418637,0.83041817,-0.5522885,0.06491863
0.226249,0.022142999,-0.941413,-67.07749,-16.63375,-24.281248,0.13664,-0.056140002,1.05028,-172.78848,4.239369,-65.67099,0.032790937,0.83925503,-0.53883064,0.065094024
0.22228399,0.063989,-0.963678,-40.284996,-8.767499,-18.576248,0.14196001,-0.04998,1.04972,-172.6198,3.7299447,-63.765503,0.037467334,0.8480277,-0.52503,0.061552707
0.189405,0.073444,-0.95587,-27.606249,-5.74,-13.641249,0.14084001,-0.049140003,1.04356,-173.66628,3.366228,-62.041576,0.032208968,0.8561387,-0.51294947,0.0535901
0.189405,0.073444,-0.95587,-27.606249,-5.74,-13.641249,0.14574,-0.0406,1.04384,-173.6771,3.3881674,-60.49199,0.032752726,0.8630002,-0.5013187,0.05326727
0.214049,0.08479,-0.98758996,-9.861249,-1.1812499,-1.7062498,0.14434001,-0.045780003,1.04832,-172.86133,4.138543,-59.387035,0.036194313,0.8675506,-0.49212438,0.06212469
0.214049,0.08479,-0.98758996,-9.861249,-1.1812499,-1.7062498,0.14742,-0.04004,1.05084,-173.02902,4.723914,-58.076042,0.033141337,0.8731553,-0.4818898,0.06544966
0.229299,0.046726,-0.992714,-8.32125,-1.3387499,-1.02375,0.14924,-0.04214,1.0530801,-173.39743,6.6256347,-56.9514,0.023028413,0.87768084,-0.47227418,0.078122385
0.21331699,0.077530995,-0.986797,-5.5824995,0.47249997,0.81374997,0.14882,-0.04298,1.0500001,-173.15155,5.613208,-55.503117,0.030035395,0.88369715,-0.4616616,0.07103378
0.21331699,0.077530995,-0.986797,-5.5824995,0.47249997,0.81374997,0.14322,-0.04634,1.05322,-173.04544,5.608378,-54.278477,0.031634945,0.8885522,-0.45212886,0.07109013
0.210816,0.085583,-0.981734,-5.9674997,1.7149999,1.3912499,0.14434001,-0.04368,1.0417401,-172.91869,5.5282826,-53.034534,0.03370598,0.89338243,-0.44243196,0.07060935
0.210816,0.085583,-0.981734,-5.9674997,1.7149999,1.3912499,0.14224,-0.04354,1.0420201,-172.89964,5.691402,-51.845394,0.033961788,0.8978957,-0.4330162,0.071602106
0.21685499,0.070576996,-0.976061,-4.8737497,2.4412498,1.6887499,0.1372,-0.04214,1.04384,-172.99625,6.5662923,-50.802094,0.030565297,0.9016614,-0.42428797,0.07779511
0.21685499,0.070576996,-0.976061,-4.8737497,2.4412498,1.6887499,0.1386,-0.04242,1.04496,-173.02303,6.8362756,-49.659958,0.03013405,0.9057881,-0.41511074,0.079516694
0.216123,0.075457,-0.98515,-2.5374997,1.68,1.6449999,0.1393,-0.04298,1.04818,-173.08316,6.8529468,-48.480045,0.030413743,0.9100261,-0.4057922,0.07912127
0.220698,0.070943,-0.99009097,-4.13875,1.4612498,1.0937499,0.13748,-0.040740002,1.04958,-173.10518,7.2034383,-47.36756,0.029770376,0.913831,-0.39671025,0.08153214
0.220698,0.070943,-0.99009097,-4.13875,1.4612498,1.0937499,0.14672,-0.0392,1.04188,-173.28897,7.481132,-46.153984,0.02820519,0.917942,-0.38694924,0.08280897
0.22179599,0.073566,-0.98636997,-5.4074993,1.4699999,0.18374999,0.14140001,-0.03598,1.0441201,-173.11057,7.5848813,-44.9648,0.030150065,0.9218276,-0.37720078,0.08393115
0.22179599,0.073566,-0.98636997,-5.4074993,1.4699999,0.18374999,0.14518,-0.03976,1.0344601,-173.16853,7.7736993,-43.747845,0.02995379,0.9257313,-0.3673002,0.084940866
0.208254,0.067405,-0.98594296,-4.48,1.3299999,0.35875,0.14056,-0.04046,1.03404,-173.71417,7.695559,-42.575104,0.026644524,0.9296072,-0.35825753,0.082293145
0.215208,0.073078,-0.97715896,-4.19125,1.4174999,0.60374993,0.1407,-0.0392,1.0423,-173.29262,7.814624,-41.52567,0.030457882,0.9326979,-0.34934345,0.08429792
0.215208,0.073078,-0.97715896,-4.19125,1.4174999,0.60374993,0.14518,-0.040880002,1.04496,-173.38914,8.052891,-40.417736,0.029759906,0.93596447,-0.34021822,0.08565331
0.212036,0.070211,-0.983625,-3.8587496,1.6974999,0.88374996,0.14448,-0.04298,1.0472001,-173.60756,8.143393,-39.343964,0.02850347,0.93913025,-0.33153507,0.08547845
0.212036,0.070211,-0.983625,-3.8587496,1.6974999,0.88374996,0.14448,-0.03612,1.04678,-173.74005,8.307006,-38.29132,0.027726464,0.9420982,-0.32288563,0.08618113
0.209291,0.071858,-0.983076,-3.8937497,1.7762499,0.27124998,0.14378001,-0.03514,1.04608,-173.79047,8.312864,-37.231335,0.028090147,0.9450544,-0.31419134,0.0858309
0.214049,0.064904,-0.98905396,-3.1325,1.4087499,0.66499996,0.1428,-0.03864,1.0486001,-173.94902,8.67965,-36.270565,0.026493497,0.94752187,-0.3061412,0.08819387
